公开号,名称,关系
CN116949846A,北京慧智兴达知识产权代理有限公司,代理
CN116052521A,北京同恒源知识产权代理有限公司,代理
CN116701892A,西安唐知知识产权代理事务所(普通合伙),代理
CN117150445A,北京中秩新创知识产权代理有限公司,代理
CN117537775A,北京三友知识产权代理有限公司,代理
CN116358489A,郑州浩翔专利代理事务所(特殊普通合伙),代理
CN219467735U,上海愉腾专利代理事务所(普通合伙),代理
CN116446910A,四川仓颉律师事务所,代理
CN117787456A,上海科盛知识产权代理有限公司,代理
CN117238105A,沈阳工匠智诚知识产权代理事务所(普通合伙),代理
CN219902178U,成都明涛智创专利代理有限公司,代理
CN117072225A,大连智高专利事务所(特殊普通合伙),代理
CN116647301A,北京力量专利代理事务所(特殊普通合伙),代理
CN117318867A,北京汇信合知识产权代理有限公司,代理
CN116220725A,北京睿智保诚专利代理事务所(普通合伙),代理
CN117027907A,北京曼京知识产权代理事务所(普通合伙),代理
CN116882268A,广州知友专利商标代理有限公司,代理
CN117166344A,北京睿智保诚专利代理事务所(普通合伙),代理
CN117505343A,北京道隐专利代理事务所(普通合伙),代理
CN219328899U,深圳市世纪恒程知识产权代理事务所,代理
CN115680778A,成都欣圣知识产权代理有限公司,代理
CN117329818A,南京正联知识产权代理有限公司,代理
CN117676951A,杭州惟越知识产权代理有限公司,代理
CN116163771A,北京天奇智新知识产权代理有限公司,代理
CN117007272A,重庆鼎慧峰合知识产权代理事务所(普通合伙),代理
CN117034435A,北京精金石知识产权代理有限公司,代理
CN220043893U,济南光启专利代理事务所(普通合伙),代理
CN117516956A,北京市中咨律师事务所,代理
CN117295211A,常州联正专利代理事务所(普通合伙),代理
CN117130912A,湖北竟弘律师事务所,代理
CN220234812U,成都金英专利代理事务所(普通合伙),代理
CN220415383U,北京天盾知识产权代理有限公司,代理
CN116123955A,沈阳智龙专利事务所(普通合伙),代理
CN116201173A,北京高航知识产权代理有限公司,代理
CN220166068U,长沙东熠云天知识产权代理事务所(普通合伙),代理
CN116307904A,四川恒和信律师事务所,代理
CN116299723A,哈尔滨龙科专利代理有限公司,代理
CN116658237A,大连智高专利事务所(特殊普通合伙),代理
CN117569865A,湖北武汉永嘉专利代理有限公司,代理
CN218939078U,昆明正原专利商标代理有限公司,代理
CN218195199U,重庆知育道知识产权代理事务所(普通合伙),代理
CN116201584A,成都行之智信知识产权代理有限公司,代理
CN117703427A,青岛博川宇知识产权代理事务所(普通合伙),代理
CN117133118A,长沙知行亦创知识产权代理事务所(普通合伙),代理
CN116156716A,北京同恒源知识产权代理有限公司,代理
CN218508506U,天津市北洋有限责任专利代理事务所,代理
CN218865001U,郑州欧凯专利代理事务所(普通合伙),代理
CN117212201A,合肥钰诚晟世知识产权代理事务所(普通合伙),代理
CN1252918A,中国国际贸易促进委员会专利商标事务所,代理
CN218468685U,成都嘉企源知识产权代理有限公司,代理
CN117645238A,西安方诺专利代理事务所(普通合伙),代理
CN117328937A,北京元本知识产权代理事务所(普通合伙),代理
CN115689259A,北京中和立达知识产权代理有限公司,代理
CN117309295A,成都正德明志知识产权代理有限公司,代理
CN219061761U,陕西宝盾云知识产权代理事务所(普通合伙),代理
CN117669967A,北京睿智保诚专利代理事务所(普通合伙),代理
CN219891199U,北京成实知识产权代理有限公司,代理
CN217526212U,西安毅联专利代理有限公司,代理
CN116545076A,南京汇业佳知识产权代理事务所(普通合伙),代理
CN117009923A,重庆上义众和专利代理事务所(普通合伙),代理
CN117569840A,上海天翔知识产权代理有限公司,代理
CN116427989A,西安渭之蓝知识产权代理有限公司,代理
CN116976681A,山东恒标云知识产权代理有限公司,代理
CN117351321A,深圳市君胜知识产权代理事务所(普通合伙),代理
CN117552808A,北京高沃律师事务所,代理
CN117611775A,南京鼎辉知产专利代理事务所(普通合伙),代理
CN116208467A,深圳市六加知识产权代理有限公司,代理
CN117575129A,杭州斯可睿专利事务所有限公司,代理
CN116853116A,南京科知维创知识产权代理有限责任公司,代理
CN117319793A,北京天昊联合知识产权代理有限公司,代理
CN116702284A,成都高远知识产权代理事务所(普通合伙),代理
CN116999956A,济南格源知识产权代理有限公司,代理
CN220581044U,广州三环专利商标代理有限公司,代理
CN116576792A,合肥市都耒知识产权代理事务所(普通合伙),代理
CN117767520A,大连格智知识产权代理有限公司,代理
CN220319609U,宁波天一专利代理有限公司,代理
CN219012631U,武汉知伯乐知识产权代理有限公司,代理
CN116916505A,广州嘉权专利商标事务所有限公司,代理
CN116893222A,济南泉城专利商标事务所,代理
CN117190657A,浙江柏立知识产权代理有限公司,代理
CN116775733A,深圳市世纪恒程知识产权代理事务所,代理
CN117056866A,郑州白露专利代理事务所(普通合伙),代理
CN116256188A,北京润平知识产权代理有限公司,代理
CN220569081U,成都弘毅天承知识产权代理有限公司,代理
CN117032110A,北京企创智恒专利代理事务所(普通合伙),代理
CN218921496U,杭州易中元兆专利代理有限公司,代理
CN116431955A,杭州九洲专利事务所有限公司,代理
CN117184135A,北京恒博知识产权代理有限公司,代理
CN117537810A,北京清大紫荆知识产权代理有限公司,代理
CN116522732A,苏州市中南伟业知识产权代理事务所(普通合伙),代理
CN218716995U,武汉宇晨专利事务所(普通合伙),代理
CN117370571A,长春市恒誉专利代理事务所(普通合伙),代理
CN116052449A,上海唯源专利代理有限公司,代理
CN217803451U,威海科星专利事务所,代理
CN115826443A,北京锦信诚泰知识产权代理有限公司,代理
CN116516752A,南京先科专利代理事务所(普通合伙),代理
CN217403389U,苏州国诚专利代理有限公司,代理
CN116977599A,华中科技大学专利中心,代理
CN117468989A,合肥上博知识产权代理事务所(特殊普通合伙),代理
CN117365537A,马鞍山市金桥专利代理有限公司,代理
CN220027926U,北京道隐专利代理事务所(普通合伙),代理
CN116517587A,北京八月瓜知识产权代理有限公司,代理
CN219721792U,昆明正原专利商标代理有限公司,代理
CN116070515A,郑州优盾知识产权代理有限公司,代理
CN117579660A,常州万为知识产权代理事务所(普通合伙),代理
CN220232001U,北京达友众邦知识产权代理事务所(普通合伙),代理
CN116341059A,深圳市世纪恒程知识产权代理事务所,代理
CN219012700U,深圳市君胜知识产权代理事务所(普通合伙),代理
CN117309294A,成都正德明志知识产权代理有限公司,代理
CN219159020U,上海申蒙商标专利代理有限公司,代理
CN116220008A,武汉智权专利代理事务所(特殊普通合伙),代理
CN116142188A,北京中索知识产权代理有限公司,代理
CN117125168A,济南圣达知识产权代理有限公司,代理
CN117030614A,襄阳蒲公英知识产权代理事务所(普通合伙),代理
CN117792457A,北京圣州专利代理事务所(普通合伙),代理
CN116551698A,广州嘉权专利商标事务所有限公司,代理
CN217686530U,威海科星专利事务所,代理
CN116331762A,北京思海天达知识产权代理有限公司,代理
CN117763665A,四川力久律师事务所,代理
CN218719940U,成都嘉企源知识产权代理有限公司,代理
CN117759294A,上海唯源专利代理有限公司,代理
CN116811541A,洛阳润诚慧创知识产权代理事务所(普通合伙),代理
CN117268281A,深圳市成为知识产权代理事务所(普通合伙),代理
CN117075104A,枣庄丞鸣汇科专利代理事务所(普通合伙),代理
CN116696364A,郑州优盾知识产权代理有限公司,代理
CN116560294A,烟台上禾知识产权代理事务所(普通合伙),代理
CN116378671A,四川力久律师事务所,代理
CN117079014A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN219139113U,北京荟英捷创知识产权代理事务所(普通合伙),代理
CN117412442A,成都东唐智宏专利代理事务所(普通合伙),代理
CN117077027A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN117145485A,上海欣创专利商标事务所(普通合伙),代理
CN117113484A,深圳国维冀深知识产权代理有限公司,代理
CN117576921A,浙江千克知识产权代理有限公司,代理
CN117377167A,杭州九洲专利事务所有限公司,代理
CN307589117S,深圳市世纪联合知识产权代理事务所(普通合伙),代理
CN116100528A,南京群迈知识产权代理有限公司,代理
CN117091961A,成都正德明志知识产权代理有限公司,代理
CN217462634U,成都众恒智合专利代理事务所(普通合伙),代理
CN117231308A,徐州创荣知识产权代理事务所(普通合伙),代理
CN218514561U,无锡派尔特知识产权代理事务所(普通合伙),代理
CN116071882A,广州三环专利商标代理有限公司,代理
CN116597650A,哈尔滨市阳光惠远知识产权代理有限公司,代理
CN116983565A,北京金智普华知识产权代理有限公司,代理
CN116559514A,北京中巡通大知识产权代理有限公司,代理
CN218180849U,北京众达德权知识产权代理有限公司,代理
CN116596218A,北京集佳知识产权代理有限公司,代理
CN117231296A,西安弘理专利事务所,代理
CN116846633A,济南圣达知识产权代理有限公司,代理
CN219700935U,浙江侨悦专利代理有限公司,代理
CN117367763A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN117668731A,南京经纬专利商标代理有限公司,代理
CN116220713A,武汉知伯乐知识产权代理有限公司,代理
CN116858098A,江苏易文通知识产权代理有限公司,代理
CN116525144A,北京麦汇智云知识产权代理有限公司,代理
CN117530400A,重庆汇邦万商专利代理事务所(特殊普通合伙),代理
CN115211163A,北京博思佳知识产权代理有限公司,代理
CN117427898A,深圳市特讯知识产权代理事务所(普通合伙),代理
CN117722373A,安徽华晟智恒知识产权代理事务所(普通合伙),代理
CN217658560U,温州市品创专利商标代理事务所(普通合伙),代理
CN219255586U,深圳市世通专利代理事务所(普通合伙),代理
CN218148049U,武汉菲翔知识产权代理有限公司,代理
CN117422678A,上海三方专利事务所(普通合伙),代理
CN116767788A,郑州优盾知识产权代理有限公司,代理
CN117325909A,成都信博专利代理有限责任公司,代理
CN219421122U,南京纵横知识产权代理有限公司,代理
CN307610579S,杭州丰禾专利事务所有限公司,代理
CN217706579U,威海科星专利事务所,代理
CN117494267A,武汉泰山北斗专利代理事务所(特殊普通合伙),代理
CN117421803A,北京润泽恒知识产权代理有限公司,代理
CN219953365U,武汉宇晨专利事务所(普通合伙),代理
CN116733514A,北京同恒源知识产权代理有限公司,代理
CN218862624U,西安赛嘉知识产权代理事务所(普通合伙),代理
CN219957371U,哈尔滨龙科专利代理有限公司,代理
CN116468939A,上海科律专利代理事务所(特殊普通合伙),代理
CN219218026U,河源市华标知识产权代理事务所(普通合伙),代理
CN116049444A,深圳市世纪恒程知识产权代理事务所,代理
CN219149109U,北京哌智科创知识产权代理事务所(普通合伙),代理
CN117027830A,北京盛询知识产权代理有限公司,代理
CN116624225A,上海科律专利代理事务所(特殊普通合伙),代理
CN117037593A,北京睿智保诚专利代理事务所(普通合伙),代理
CN117347158A,重庆市信立达专利代理事务所(普通合伙),代理
CN117593488A,武汉知松梁权知识产权代理事务所(普通合伙),代理
CN117689829A,北京智乾知识产权代理有限公司,代理
CN117494280A,西安研创天下知识产权代理事务所(普通合伙),代理
CN116208662A,广东颖联知识产权代理事务所(普通合伙),代理
CN115788591A,北京盛询知识产权代理有限公司,代理
CN116317156A,深圳市企多多知识产权代理事务所(普通合伙),代理
CN117552826A,济南舜源专利事务所有限公司,代理
CN117573856A,合肥天明专利事务所(普通合伙),代理
CN117516471A,重庆青飞知识产权代理有限公司,代理
CN219530735U,浙江永航联科专利代理有限公司,代理
CN218416720U,广州知友专利商标代理有限公司,代理
CN116353285A,广州粤高专利商标代理有限公司,代理
CN117482455A,绵阳远卓弘睿知识产权代理事务所(普通合伙),代理
CN117793308A,天津中环专利商标代理有限公司,代理
CN117733714A,合肥左心专利代理事务所(普通合伙),代理
CN218850175U,广州三环专利商标代理有限公司,代理
CN217613753U,北京维正专利代理有限公司,代理
CN117333033A,成都顶峰专利事务所(普通合伙),代理
CN116156518A,太原申立德知识产权代理事务所(特殊普通合伙),代理
CN116823530A,西安研创天下知识产权代理事务所(普通合伙),代理
CN116428011A,成都云纵知识产权代理事务所(普通合伙),代理
CN116090628A,天津盛理知识产权代理有限公司,代理
CN116935661A,重庆智盛东唐专利代理事务所(普通合伙),代理
CN218902505U,无锡华源专利商标事务所(普通合伙),代理
CN116562022A,北京深川专利代理事务所(普通合伙),代理
CN219437199U,广州凯东知识产权代理有限公司,代理
CN217300598U,济南立木专利代理事务所(特殊普通合伙),代理
CN117128025A,四川华茂知识产权代理事务所(普通合伙),代理
CN116597193A,济南圣达知识产权代理有限公司,代理
CN117662191A,北京和鼎泰知识产权代理有限公司,代理
CN116518945A,北京云嘉湃富知识产权代理有限公司,代理
CN116227007A,北京三友知识产权代理有限公司,代理
CN117345249A,北京冠和权律师事务所,代理
CN116298186A,成都信博专利代理有限责任公司,代理
CN117514250A,合肥信诚兆佳知识产权代理事务所(特殊普通合伙),代理
CN218293654U,成都泰合道知识产权代理有限公司,代理
CN219225623U,北京三巨人知识产权代理事务所(普通合伙),代理
CN116562433A,武汉科皓知识产权代理事务所(特殊普通合伙),代理
CN116741366A,北京麦汇智云知识产权代理有限公司,代理
CN217153986U,天津睿勤专利代理事务所(普通合伙),代理
CN116681653A,北京科石知识产权代理有限公司,代理
CN219238332U,成都市辅君专利代理有限公司,代理
CN116366334A,北京允天律师事务所,代理
CN116771657A,郑州优盾知识产权代理有限公司,代理
CN116012336A,北京清亦华知识产权代理事务所(普通合伙),代理
CN116658239A,太原荣信德知识产权代理事务所(特殊普通合伙),代理
CN117738674A,北京和联顺知识产权代理有限公司,代理
CN117152342A,北京众达德权知识产权代理有限公司,代理
CN117218055A,南京经纬专利商标代理有限公司,代理
CN116644954A,北京冠和权律师事务所,代理
CN308434665S,合肥和瑞知识产权代理事务所(普通合伙),代理
CN117494737A,石家庄中和昇知识产权代理事务所(特殊普通合伙),代理
CN219670011U,北京超凡宏宇专利代理事务所(特殊普通合伙),代理
CN117729314A,深圳市精英专利事务所,代理
CN117082065A,中国航天科工集团公司专利中心,代理
CN116696455A,北京同辉知识产权代理事务所(普通合伙),代理
CN116538875A,浙江引力知识产权代理有限公司,代理
CN117345267A,南京经纬专利商标代理有限公司,代理
CN117082551A,上海专利商标事务所有限公司,代理
CN117787554A,北京中建联合知识产权代理事务所(普通合伙),代理
CN116652902A,上海浦东良风专利代理有限责任公司,代理
CN117685016A,北京高沃律师事务所,代理
CN117634308A,深圳市中科创为专利代理有限公司,代理
CN116663131A,贵阳中新专利商标事务所,代理
CN307448531S,北京润平知识产权代理有限公司,代理
CN116696824A,重庆双马智翔专利代理事务所(普通合伙),代理
CN218844327U,成都智言知识产权代理有限公司,代理
CN116792148A,长沙都创云天知识产权代理事务所(普通合伙),代理
CN218211496U,北京精翰专利代理有限公司,代理
CN117662007A,南京纵横知识产权代理有限公司,代理
CN117699830A,北京友谊嘉知识产权代理事务所(普通合伙),代理
CN117196041A,南京行高知识产权代理有限公司,代理
CN116644342A,北京云嘉湃富知识产权代理有限公司,代理
CN116738530A,武汉科皓知识产权代理事务所(特殊普通合伙),代理
CN116627046A,北京酷爱智慧知识产权代理有限公司,代理
CN117711190A,北京艾格律诗专利代理有限公司,代理
CN117238131A,北京盛询知识产权代理有限公司,代理
CN307453857S,北京润平知识产权代理有限公司,代理
CN117082688A,济南舜源专利事务所有限公司,代理
CN116846468A,北京布瑞知识产权代理有限公司,代理
CN217501692U,成都智言知识产权代理有限公司,代理
CN117300597A,南京泰普专利代理事务所(普通合伙),代理
CN116819997A,济南圣达知识产权代理有限公司,代理
CN117371098A,洛阳高智达知识产权代理事务所(普通合伙),代理
CN117685041A,重庆鼎慧峰合知识产权代理事务所(普通合伙),代理
CN116291519A,上海唯源专利代理有限公司,代理
CN117176742A,广州粤高专利商标代理有限公司,代理
CN218301484U,广州本诺知识产权代理事务所(普通合伙),代理
CN117211858A,深圳维启专利代理有限公司,代理
CN117070157A,福建昇云知识产权代理有限公司,代理
CN116468428A,重庆强大凯创专利代理事务所(普通合伙),代理
CN116436755A,北京博思佳知识产权代理有限公司,代理
CN116696400A,郑州浩翔专利代理事务所(特殊普通合伙),代理
CN116403544A,深圳市精英专利事务所,代理
CN116406054A,哈尔滨市松花江联合专利商标代理有限公司,代理
CN116341957A,北京市中闻律师事务所,代理
CN117037323A,苏州创和瑞专利代理事务所(普通合伙),代理
CN116933631A,南京华恒专利代理事务所(普通合伙),代理
CN117027817A,北京众达德权知识产权代理有限公司,代理
CN117627053A,杭州九洲专利事务所有限公司,代理
CN308429506S,北京润泽恒知识产权代理有限公司,代理
CN117145547A,上海邦德专利代理事务所(普通合伙),代理
CN117365546A,北京华智则铭知识产权代理有限公司,代理
CN116771374A,湖南岑信知识产权代理事务所(普通合伙),代理
CN117346741A,北京秉文同创知识产权代理事务所(普通合伙),代理
CN219197238U,北京北汇律师事务所,代理
CN117110993A,深圳峰诚志合知识产权代理有限公司,代理
CN117027836A,郑州浩翔专利代理事务所(特殊普通合伙),代理
CN116817221A,北京子焱知识产权代理事务所(普通合伙),代理
CN116750053A,成都九鼎天元知识产权代理有限公司,代理
CN219359484U,郑州白露专利代理事务所(普通合伙),代理
CN117094056A,广州粤高专利商标代理有限公司,代理
CN117627727A,沈阳维特专利商标事务所(普通合伙),代理
CN116306245A,上海邦德专利代理事务所(普通合伙),代理
CN117147169A,永新专利商标代理有限公司,代理
CN115977716A,河北渤科知识产权代理事务所(普通合伙),代理
CN117579775A,山东孔宣专利代理事务所(普通合伙),代理
CN220545173U,深圳市徽正知识产权代理有限公司,代理
CN117685001A,杭州求是专利事务所有限公司,代理
CN116342059A,北京维创华成知识产权代理事务所(普通合伙),代理
CN117405046A,杭州斯可睿专利事务所有限公司,代理
CN117763695A,成都其知创新专利代理事务所(普通合伙),代理
CN116663762A,济南果盾专利代理事务所(普通合伙),代理
CN219455733U,北京正华智诚专利代理事务所(普通合伙),代理
CN116308000A,北京正砚知识产权代理有限公司,代理
CN117495770A,济南圣达知识产权代理有限公司,代理
CN219932179U,成都睿道专利代理事务所(普通合伙),代理
CN116644917A,重庆强大凯创专利代理事务所(普通合伙),代理
CN117627678A,重庆拓寻知识产权代理事务所(普通合伙),代理
CN219893454U,北京三巨人知识产权代理事务所(普通合伙),代理
CN116319781A,六安创新傲风知识产权代理事务所(普通合伙),代理
CN116744317A,北京世誉鑫诚专利代理有限公司,代理
CN117189236A,北京高沃律师事务所,代理
CN116094805A,杭州凯知专利代理事务所(普通合伙),代理
CN117292558A,郑州银河专利代理有限公司,代理
CN117201134A,北京中和立达知识产权代理有限公司,代理
CN116782478A,北京成高专利代理事务所(普通合伙),代理
CN116206445A,南京明杰知识产权代理事务所(普通合伙),代理
CN117160816A,广东正恒知识产权代理事务所(普通合伙),代理
CN117791464A,北京环泰睿辰专利代理有限公司,代理
CN116641729A,陕西宝盾云知识产权代理事务所(普通合伙),代理
CN117268350A,北京盛询知识产权代理有限公司,代理
CN117373243A,北京海虹嘉诚知识产权代理有限公司,代理
CN116299526A,合肥中悟知识产权代理事务所(普通合伙),代理
CN117027917A,北京保识知识产权代理事务所(普通合伙),代理
CN117446691A,北京睿智保诚专利代理事务所(普通合伙),代理
CN116085029A,河南银隆律师事务所,代理
CN116466366A,大连优路智权专利代理事务所(普通合伙),代理
CN117173086A,北京金咨知识产权代理有限公司,代理
CN116166130A,深圳市中科创为专利代理有限公司,代理
CN116588034A,北京众达德权知识产权代理有限公司,代理
CN117432453A,长沙瀚顿知识产权代理事务所(普通合伙),代理
CN116704793A,北京同恒源知识产权代理有限公司,代理
CN116798191A,西安新思维专利商标事务所有限公司,代理
CN116627077A,北京深川专利代理事务所(普通合伙),代理
CN219800011U,北京世衡知识产权代理事务所(普通合伙),代理
CN218728670U,天津才智专利商标代理有限公司,代理
CN116644572A,成都华辰智合知识产权代理有限公司,代理
CN116744512A,合肥正则元起专利代理事务所(普通合伙),代理
CN117336791A,北京天昊联合知识产权代理有限公司,代理
CN117172454A,合肥四阅专利代理事务所(普通合伙),代理
CN116611007A,成都正德明志知识产权代理有限公司,代理
CN220653578U,深圳快马新生专利商标代理事务所(普通合伙),代理
CN218187870U,北京奥肯律师事务所,代理
CN115837680A,济南光启专利代理事务所(普通合伙),代理
CN117646457A,太原荣信德知识产权代理事务所(特殊普通合伙),代理
CN116401873A,北京千慕专利代理事务所(普通合伙),代理
CN307803619S,郑州银河专利代理有限公司,代理
CN220248139U,南宁市来来专利代理事务所(普通合伙),代理
CN219609216U,北京清亦华知识产权代理事务所(普通合伙),代理
CN219570389U,西安众和至成知识产权代理事务所(普通合伙),代理
CN117449898A,西安维赛恩专利代理事务所(普通合伙),代理
CN116516927A,北京正华智诚专利代理事务所(普通合伙),代理
CN117708065A,苏州大成君合知识产权代理事务所(普通合伙),代理
CN116357400A,山东辰华知识产权代理有限公司,代理
CN116597651A,南京经纬专利商标代理有限公司,代理
CN117782863A,北京睿智保诚专利代理事务所(普通合伙),代理
CN217930310U,武汉智权专利代理事务所(特殊普通合伙),代理
CN116892888A,沈阳东大知识产权代理有限公司,代理
CN117213438A,西安铭泽知识产权代理事务所(普通合伙),代理
CN117746702A,广州润禾知识产权代理事务所(普通合伙),代理
CN217418546U,广州粤高专利商标代理有限公司,代理
CN117119008A,广州正驰知识产权代理事务所(普通合伙),代理
CN217957373U,上海天之健律师事务所,代理
CN117216935A,济南圣达知识产权代理有限公司,代理
CN219365979U,郑州优盾知识产权代理有限公司,代理
CN307581472S,青岛发思特专利商标代理有限公司,代理
CN219176340U,济南圣达知识产权代理有限公司,代理
CN117471558A,成都时誉知识产权代理事务所(普通合伙),代理
CN116663405A,南昌市平凡知识产权代理事务所,代理
CN117593164A,北京高沃律师事务所,代理
CN116160462A,杭州凯知专利代理事务所(普通合伙),代理
CN116628492A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN117732814A,兴东知识产权代理有限公司,代理
CN116152009A,济南泉城专利商标事务所,代理
CN219029404U,北京天盾知识产权代理有限公司,代理
CN116591720A,广州三环专利商标代理有限公司,代理
CN117027923A,绵阳远卓弘睿知识产权代理事务所(普通合伙),代理
CN117440133A,武汉强知知识产权代理事务所(特殊普通合伙),代理
CN116307596A,上海元好知识产权代理有限公司,代理
CN116976498A,深圳市深可信专利代理有限公司,代理
CN117649738A,江苏圣典律师事务所,代理
CN219316968U,天津盛理知识产权代理有限公司,代理
CN116658206A,徐州安智盛信专利代理事务所(普通合伙),代理
CN117404853A,山西晋扬知识产权代理事务所(特殊普通合伙),代理
CN116118579A,成都信博专利代理有限责任公司,代理
CN117055518A,济南舜源专利事务所有限公司,代理
CN220302143U,合肥四阅专利代理事务所(普通合伙),代理
CN117676983A,武汉智嘉联合知识产权代理事务所(普通合伙),代理
CN117387563A,成都初阳知识产权代理事务所(特殊普通合伙),代理
CN116935653A,合肥铭辉知识产权代理事务所(普通合伙),代理
CN117465490A,南京群迈知识产权代理有限公司,代理
CN218882230U,广州科沃园专利代理有限公司,代理
CN308172504S,杭州立知诚成知识产权代理事务所(普通合伙),代理
CN116734757A,徐州拉沃智佳知识产权代理有限公司,代理
CN117350142A,南宁智卓专利代理事务所(普通合伙),代理
CN117686650A,济南圣达知识产权代理有限公司,代理
CN307748544S,广州三环专利商标代理有限公司,代理
CN116954661A,北京嘉科知识产权代理事务所(特殊普通合伙),代理
CN116291676A,北京栈桥知识产权代理事务所(普通合伙),代理
CN116201595A,安徽知问律师事务所,代理
CN116484457A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN115981219A,济南知来知识产权代理事务所(普通合伙),代理
CN116485323A,深圳峰诚志合知识产权代理有限公司,代理
CN219102752U,广州帛识知识产权代理事务所(普通合伙),代理
CN115952590A,武汉知伯乐知识产权代理有限公司,代理
CN219471073U,贵州启辰知识产权代理有限公司,代理
CN218407300U,重庆青飞知识产权代理有限公司,代理
CN218658134U,济南立木专利代理事务所(特殊普通合伙),代理
CN117527864A,济南誉琨知识产权代理事务所(普通合伙),代理
CN219079981U,贵州启辰知识产权代理有限公司,代理
CN117211109A,北京载博知识产权代理事务所(普通合伙),代理
CN116291612A,北京沃慧专利代理事务所(特殊普通合伙),代理
CN116485225A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN117681932A,北京睿智保诚专利代理事务所(普通合伙),代理
CN116050689A,长沙七源专利代理事务所(普通合伙),代理
CN116172161A,北京深川专利代理事务所(普通合伙),代理
CN117556291A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN218439398U,北京正华智诚专利代理事务所(普通合伙),代理
CN217721212U,河南商盾云专利代理事务所(特殊普通合伙),代理
CN115929407A,成都维企专利代理有限公司,代理
CN116462436A,南京利丰知识产权代理事务所(特殊普通合伙),代理
CN116741009A,杭州品众专利代理事务所(特殊普通合伙),代理
CN116901874A,北京鼎拓恒远知识产权代理事务所(普通合伙),代理
CN117648867A,天津合正知识产权代理有限公司,代理
CN117685032A,安徽申策知识产权代理事务所(普通合伙),代理
CN217897941U,济南千慧专利事务所(普通合伙企业),代理
CN116277114A,苏州根号专利代理事务所(普通合伙),代理
CN116952490A,成都科海专利事务有限责任公司,代理
CN117197586A,长沙智路知识产权代理事务所(普通合伙),代理
CN116029042A,北京锦辉智通专利代理事务所(普通合伙),代理
CN218923642U,山西仲辰翰淼知识产权代理事务所(特殊普通合伙),代理
CN116740663A,北京乾成律师事务所,代理
CN116418630A,滁州创科维知识产权代理事务所(普通合伙),代理
CN117145384A,武汉宇晨专利事务所(普通合伙),代理
CN117237445A,济南圣达知识产权代理有限公司,代理
CN220133982U,西安万知知识产权代理有限公司,代理
CN116206465A,昆明正原专利商标代理有限公司,代理
CN116974918A,无锡市大为专利商标事务所(普通合伙),代理
CN219551090U,沈阳友和欣知识产权代理事务所(普通合伙),代理
CN116419568A,中科专利商标代理有限责任公司,代理
CN116823995A,厦门原创专利事务所(普通合伙),代理
CN117709875A,济南信达专利事务所有限公司,代理
CN117527536A,长沙市融智专利事务所(普通合伙),代理
CN218617532U,北京元本知识产权代理事务所(普通合伙),代理
CN117789406A,郑州银河专利代理有限公司,代理
CN117786794A,武汉知伯乐知识产权代理有限公司,代理
CN116030598A,大连智高专利事务所(特殊普通合伙),代理
CN117450487A,北京维正专利代理有限公司,代理
CN307960153S,北京金咨知识产权代理有限公司,代理
CN218496044U,天津市鼎和专利商标代理有限公司,代理
CN116355685A,北京融智邦达知识产权代理事务所(普通合伙),代理
CN220290307U,郑州白露专利代理事务所(普通合伙),代理
CN117274705A,东莞市卓越超群知识产权代理事务所(特殊普通合伙),代理
CN217358622U,济南光启专利代理事务所(普通合伙),代理
CN117344819A,徐州市三联专利事务所,代理
CN117780438A,成都顶峰专利事务所(普通合伙),代理
CN219366061U,武汉诚儒知识产权代理事务所(普通合伙),代理
CN307977464S,郑州德勤知识产权代理有限公司,代理
CN117501200A,深圳市弘为力创知识产权代理事务所(普通合伙),代理
CN117774986A,北京高沃律师事务所,代理
CN116295230A,北京和联顺知识产权代理有限公司,代理
CN117279071A,北京京标立权专利代理事务所(普通合伙),代理
CN117387531A,苏州大成君合知识产权代理事务所(普通合伙),代理
CN117671929A,北京睿智保诚专利代理事务所(普通合伙),代理
CN117319709A,深圳智汇远见知识产权代理有限公司,代理
CN116340770A,北京聿华联合知识产权代理有限公司,代理
CN217624042U,湖北武汉永嘉专利代理有限公司,代理
CN117145509A,广州润禾知识产权代理事务所(普通合伙),代理
CN117406608A,太原晋科知识产权代理事务所(特殊普通合伙),代理
CN117675813A,深圳紫藤知识产权代理有限公司,代理
CN219301425U,沈阳智龙专利事务所(普通合伙),代理
CN116733518A,成都高远知识产权代理事务所(普通合伙),代理
CN219793783U,北京道隐专利代理事务所(普通合伙),代理
CN117328922A,武汉宇晨专利事务所(普通合伙),代理
CN117468941A,成都四合天行知识产权代理有限公司,代理
CN116048124A,北京维正专利代理有限公司,代理
CN116486025A,济南舜源专利事务所有限公司,代理
CN117786517A,四川恒和信律师事务所,代理
CN117425345A,华进联合专利商标代理有限公司,代理
CN220111904U,北京深川专利代理事务所(普通合伙),代理
CN116557074A,沈阳东大知识产权代理有限公司,代理
CN117619560A,武汉卓越志诚知识产权代理事务所(特殊普通合伙),代理
CN117289652A,杭州浙科专利事务所(普通合伙),代理
CN117556687A,北京高沃律师事务所,代理
