公开号,名称,关系
CN218468685U,F16M11/08,属于
CN218468685U,F16M11/10,属于
CN218468685U,G08G1/01,属于
CN218468685U,F16M11/42,属于
CN219119491U,F04D27/00,属于
CN117661484A,E01F9/00,属于
CN117661484A,E01F9/615,属于
CN117645238A,B66C1/10,属于
CN117645238A,G05B11/42,属于
CN117645238A,B66C13/48,属于
CN117645238A,B66C1/40,属于
CN117645238A,B66C15/06,属于
CN117328937A,E21F16/02,属于
CN117328937A,E21F17/18,属于
CN115689259A,G06Q10/0631,属于
CN115689259A,G06Q10/0639,属于
CN115689259A,G06F17/16,属于
CN115689259A,G06Q50/30,属于
CN115689259A,G06F18/24,属于
CN117309295A,G01N3/02,属于
CN117309295A,G01N3/36,属于
CN117309295A,G01M7/02,属于
CN219061761U,B01D29/03,属于
CN219061761U,B01D29/96,属于
CN219061761U,E21F16/02,属于
CN117669967A,G06Q10/0631,属于
CN117669967A,G06Q50/08,属于
CN219891199U,B08B3/02,属于
CN219891199U,G01N33/00,属于
CN219891199U,E21F17/18,属于
CN217526212U,A62C3/00,属于
CN217526212U,A62C35/20,属于
CN116545076A,H02J7/00,属于
CN116545076A,H01R13/629,属于
CN116545076A,B25J19/00,属于
CN117009923A,G06Q10/04,属于
CN117009923A,G06F18/25,属于
CN117009923A,G06Q10/0639,属于
CN117009923A,G06Q50/26,属于
CN117009923A,G06N3/0464,属于
CN117569840A,E21D11/10,属于
CN116427989A,E21F5/04,属于
CN116427989A,E21D11/10,属于
CN116427989A,E21F5/14,属于
CN116427989A,F42D3/04,属于
CN116427989A,E21F5/00,属于
CN116427989A,B03C3/017,属于
CN116427989A,E21F5/20,属于
CN116427989A,E21D9/00,属于
CN116427989A,F04D27/00,属于
CN116427989A,E21F1/00,属于
CN116976681A,G06Q10/0635,属于
CN116976681A,G06Q50/30,属于
CN116976681A,G06F21/60,属于
CN116976681A,G06Q10/20,属于
CN117351321A,G01S13/89,属于
CN117351321A,G06V10/77,属于
CN117351321A,G06N3/094,属于
CN117351321A,G06N3/045,属于
CN117351321A,G01S13/06,属于
CN117351321A,G06V10/80,属于
CN117351321A,G06N3/0464,属于
CN117351321A,G06V10/82,属于
CN117351321A,G06N3/0475,属于
CN117351321A,G01S13/88,属于
CN117552808A,E21D17/01,属于
CN117552808A,E21F17/18,属于
CN117552808A,E21D11/15,属于
CN117552808A,E21D11/18,属于
CN117552808A,E21F17/00,属于
CN117611775A,G06T19/00,属于
CN117611775A,G06F16/74,属于
CN117611775A,G06F16/787,属于
CN117611775A,G06F16/783,属于
CN116208467A,H04L41/0654,属于
CN116208467A,H04L41/0631,属于
CN117575129A,E21D9/06,属于
CN117575129A,G01D21/02,属于
CN117575129A,G06Q50/08,属于
CN117575129A,E21D11/10,属于
CN117575129A,G06Q10/04,属于
CN117575129A,G06Q10/063,属于
CN117575129A,E21D9/00,属于
CN117575129A,G06T17/05,属于
WO2013016967A1,H04W12/08,属于
WO2013016967A1,H04W12/06,属于
CN116853116A,B60R16/023,属于
CN116853116A,H04N23/695,属于
CN116853116A,B60Q1/46,属于
CN116853116A,H04N23/63,属于
CN116853116A,B60Q9/00,属于
CN117319793A,H02J13/00,属于
CN117319793A,H04N23/66,属于
CN117319793A,H04L67/125,属于
CN117319793A,H04N23/65,属于
CN117319793A,H04N7/18,属于
CN116702284A,G06F119/14,属于
CN116702284A,G06F111/10,属于
CN116702284A,G06F30/27,属于
CN116702284A,G06F30/13,属于
CN116702284A,G06F30/23,属于
CN116702284A,G06F30/17,属于
CN116999956A,E21F16/02,属于
CN116999956A,B01D21/30,属于
CN116999956A,B01D21/02,属于
CN116999956A,E21F17/00,属于
CN116999956A,B01D36/04,属于
CN220581044U,E21D11/10,属于
CN116576792A,G01B11/16,属于
CN116576792A,H04N23/50,属于
CN116576792A,H04N23/56,属于
CN116576792A,G01C11/02,属于
CN117767520A,H02J7/00,属于
CN117767520A,H02J7/35,属于
CN220319609U,E21F17/00,属于
CN220319609U,E21F17/18,属于
CN220319609U,E21F5/20,属于
CN220319609U,E21F5/04,属于
CN219012631U,E21D9/06,属于
CN219012631U,E21F17/18,属于
CN219012631U,B28C5/14,属于
CN219012631U,E21D11/10,属于
CN219012631U,E21D11/40,属于
CN219012631U,B28C5/08,属于
CN116916505A,G10L25/18,属于
CN116916505A,H05B47/11,属于
CN116916505A,G10L25/30,属于
CN116916505A,H05B47/12,属于
CN116916505A,G10L21/0232,属于
CN116916505A,G06N3/0464,属于
CN116916505A,G06F18/10,属于
CN116916505A,G06F18/2131,属于
CN116916505A,G10L19/02,属于
CN217869198U,F27D3/12,属于
CN217869198U,F27D11/00,属于
CN217869198U,F27D9/00,属于
CN217869198U,F27D11/06,属于
CN217869198U,C30B35/00,属于
CN217869198U,F27D19/00,属于
CN116893222A,G01N29/44,属于
CN116893222A,G01N29/04,属于
CN117190657A,G06F18/213,属于
CN117190657A,F26B25/00,属于
CN117190657A,G06V10/44,属于
CN117190657A,F26B15/10,属于
CN117190657A,F26B25/18,属于
CN117190657A,G06N3/045,属于
CN117190657A,G06V10/80,属于
CN117190657A,G06N3/0464,属于
CN117190657A,G06V20/52,属于
CN117190657A,G06F18/2415,属于
WO2021212949A1,E21B7/02,属于
WO2021212949A1,B25J5/02,属于
WO2021212949A1,E21B15/00,属于
WO2020177700A1,H03K17/96,属于
WO2020177700A1,H04M1/18,属于
WO2020177700A1,H04M1/23,属于
CN116775733A,G06F16/25,属于
CN116775733A,G06F119/02,属于
CN116775733A,G06F30/13,属于
CN116775733A,G06F16/29,属于
CN116775733A,G06F16/2455,属于
CN117056866A,G06N3/08,属于
CN117056866A,G06F18/25,属于
CN117056866A,G06N5/04,属于
CN117056866A,G06F18/214,属于
CN117056866A,G06N3/0464,属于
CN117056866A,G06F18/2415,属于
CN116256188A,H04W4/06,属于
CN116256188A,H04W4/38,属于
CN116256188A,G01D21/02,属于
CN116256188A,G01M99/00,属于
CN220569081U,G05B19/042,属于
CN117032110A,G05B19/418,属于
CN220293414U,A47J27/00,属于
CN220293414U,A47J36/00,属于
CN218921496U,A23F3/12,属于
CN116431955A,G06F17/11,属于
CN117184135A,B60W40/072,属于
CN117184135A,B60W60/00,属于
CN117537810A,G01S17/89,属于
CN117537810A,G01S17/86,属于
CN117537810A,G01C21/16,属于
WO2021068846A1,G01N21/84,属于
CN116522732A,G06F3/041,属于
CN116522732A,G06F111/10,属于
CN116522732A,G06Q50/08,属于
CN116522732A,G06T17/20,属于
CN116522732A,G06Q10/04,属于
CN116522732A,G06F119/02,属于
CN116522732A,G06F30/23,属于
CN218716995U,E21F17/18,属于
CN117370571A,G06F16/36,属于
CN117370571A,G06F30/20,属于
CN116052449A,H04W4/80,属于
CN116052449A,H04W84/18,属于
CN116052449A,G08G1/08,属于
CN116052449A,H04W4/029,属于
CN116052449A,G08G1/052,属于
CN116052449A,G08G1/09,属于
WO2023165633A1,G05B19/05,属于
WO2023165633A1,E21F1/00,属于
CN217803451U,B29C35/04,属于
CN217803451U,B29C65/48,属于
CN217803451U,B29C63/42,属于
CN217803451U,B29C35/16,属于
CN217803451U,B29C69/00,属于
CN115826443A,G06F9/4401,属于
CN115826443A,G05B19/04,属于
CN117468962A,E21D11/12,属于
CN116516752A,E01B35/00,属于
CN116516752A,E01B1/00,属于
CN116516752A,F16M11/12,属于
CN116516752A,G01C15/00,属于
CN116434876A,G16C20/10,属于
CN116434876A,G16C20/80,属于
CN116434876A,G16H70/40,属于
CN116434876A,G16B20/50,属于
CN116434876A,G16C20/90,属于
CN116434876A,G16B15/00,属于
CN116434876A,G16B30/00,属于
CN217403389U,G01K11/32,属于
CN217403389U,G01B11/16,属于
CN116977599A,G06T19/00,属于
CN116977599A,G09B9/00,属于
CN116977599A,G06N3/084,属于
CN117468989A,E21F17/18,属于
CN117468989A,E21F1/00,属于
CN117365537A,E21D11/10,属于
CN117365537A,E21D11/38,属于
CN117365537A,E21D9/14,属于
CN220027926U,B08B13/00,属于
CN220027926U,H04N23/50,属于
CN220027926U,B08B3/02,属于
WO2021068848A1,G01S7/41,属于
WO2021068848A1,G01N21/88,属于
WO2021068848A1,B25J5/00,属于
WO2021068848A1,G06N3/04,属于
WO2021068848A1,G01N23/203,属于
WO2021068848A1,G01S13/88,属于
CN116517587A,E21B47/06,属于
CN116517587A,E21D20/02,属于
CN116517587A,E21D11/10,属于
CN116517587A,E21D21/02,属于
CN219721792U,H04W4/90,属于
CN219721792U,G06K7/10,属于
CN219721792U,A62B17/00,属于
CN219721792U,B25H3/04,属于
CN219721792U,A62C27/00,属于
CN219721792U,A62B3/00,属于
CN219721792U,H04L67/12,属于
CN219721792U,A62C33/06,属于
CN219721792U,A62C35/20,属于
CN116070515A,G06F30/10,属于
CN116070515A,G06Q10/04,属于
CN116070515A,G06F119/02,属于
CN116070515A,G06F30/27,属于
CN116070515A,G06Q10/20,属于
CN117579660A,G16H40/20,属于
CN117579660A,H04L12/66,属于
CN117579660A,H04L67/1097,属于
CN117579660A,H04L67/12,属于
CN117579660A,G16H80/00,属于
CN117579660A,H04L41/12,属于
CN117579660A,G16H10/60,属于
CN117579660A,H04L67/1095,属于
CN220232001U,G01D21/02,属于
CN220232001U,G01S19/42,属于
CN220232001U,G01W1/02,属于
CN220232001U,G01C21/16,属于
CN116341059A,G06F18/22,属于
CN116341059A,G06F30/13,属于
CN219012700U,E21F17/18,属于
CN219012700U,E05B15/04,属于
CN219012700U,E05C9/10,属于
CN219012700U,E05C9/04,属于
CN219012700U,E05B47/02,属于
CN219012700U,E21F17/12,属于
CN219012700U,E05B15/00,属于
CN117309294A,G01M7/02,属于
CN117309294A,G01N19/00,属于
CN219159020U,E21F17/18,属于
CN219159020U,E21F1/08,属于
CN219159020U,E21F5/04,属于
CN219159020U,E21F5/00,属于
CN219159020U,E21F1/00,属于
CN116220008A,E02D5/38,属于
CN116220008A,E02D27/12,属于
CN116220008A,E02D27/32,属于
CN116220008A,E02D5/34,属于
CN116142188A,B60W30/14,属于
CN116142188A,B60W60/00,属于
CN116142188A,B60W40/105,属于
CN116142188A,B60W50/00,属于
CN116142188A,B60W40/02,属于
CN117125168A,B62D57/032,属于
CN117125168A,B25J9/16,属于
CN117030614A,G01N21/95,属于
CN117030614A,G01N21/01,属于
CN117030614A,G01D21/02,属于
CN117030614A,G08B19/00,属于
CN117792457A,H04B17/327,属于
CN117792457A,H04B7/155,属于
CN117792457A,H04B17/40,属于
CN117792457A,H04B7/145,属于
CN117792457A,H04W24/02,属于
CN116551698A,B25J9/16,属于
CN217686530U,F27D15/02,属于
CN217686530U,F27B9/00,属于
CN217686530U,F27B9/36,属于
CN217686530U,F27B9/06,属于
CN217686530U,F27B9/24,属于
CN217686530U,F27B9/12,属于
CN116331762A,B65G39/16,属于
CN116331762A,B65G15/64,属于
CN116331762A,B65G43/08,属于
CN117763665A,G06F119/14,属于
CN117763665A,G06F119/08,属于
CN117763665A,G06N3/08,属于
CN117763665A,G06N3/048,属于
CN117763665A,G06F30/27,属于
CN117763665A,G06F30/13,属于
CN218719940U,F16M11/18,属于
CN218719940U,F16M11/08,属于
CN218719940U,F16M11/10,属于
CN218719940U,B62B3/02,属于
CN218719940U,B62B5/06,属于
CN218719940U,F16M11/04,属于
CN218719940U,F16M11/42,属于
CN117759294A,E21D9/06,属于
CN117759294A,E21D11/40,属于
CN117759294A,E21D11/08,属于
CN116811541A,B60J1/00,属于
CN116811541A,B60J3/04,属于
CN116811541A,B60S1/02,属于
CN116811541A,G02B26/00,属于
CN116811541A,B60J1/02,属于
CN116811541A,B60S1/48,属于
CN220299489U,B65G33/32,属于
CN220299489U,B65G33/34,属于
CN220299489U,B65G33/14,属于
CN220299489U,A47J36/00,属于
CN220299489U,B65G33/26,属于
CN117268281A,F26B23/00,属于
CN117268281A,B61K9/08,属于
CN117268281A,G01B21/32,属于
CN117268281A,G01N3/06,属于
CN117268281A,G01B11/16,属于
CN117075104A,G01S7/02,属于
CN117075104A,G01S13/88,属于
CN116696364A,E21D11/10,属于
CN116696364A,E21D9/01,属于
CN116696364A,E21D9/10,属于
CN116696364A,E21D11/15,属于
CN116696364A,E21D9/00,属于
CN116696364A,E21D11/18,属于
CN116696364A,E21D21/00,属于
CN117451109A,G01D21/02,属于
CN117451109A,G08B17/12,属于
CN117451109A,H04N23/56,属于
CN117451109A,G08B21/20,属于
CN117451109A,H04N23/50,属于
CN117451109A,G08B17/10,属于
CN116560294A,G06Q10/087,属于
CN116560294A,G05B19/05,属于
CN116378671A,E21F17/18,属于
CN116378671A,E21D11/10,属于
CN116378671A,G06N20/00,属于
CN116378671A,E21D11/00,属于
CN116378671A,E21D9/00,属于
CN117079014A,E21B49/00,属于
CN117079014A,G06T7/00,属于
CN117079014A,G06N3/0464,属于
CN117079014A,G06V10/82,属于
CN117079014A,G06V10/764,属于
CN117079014A,G06V10/20,属于
CN219139113U,E21F3/00,属于
CN117412442A,H05B47/155,属于
CN117412442A,H05B47/125,属于
CN117412442A,H05B47/11,属于
CN117412442A,H05B47/105,属于
CN117412442A,H05B47/19,属于
CN117412442A,H05B47/165,属于
CN117077027A,G06F30/27,属于
CN117077027A,G06F30/13,属于
CN117077027A,G16C60/00,属于
CN117077027A,G06N7/01,属于
CN117077027A,G06F18/2415,属于
CN117145485A,E21D9/00,属于
CN117113484A,G06N3/126,属于
CN117113484A,G06F30/13,属于
CN117113484A,G06F111/10,属于
CN117113484A,G06F30/20,属于
CN117576921A,G06V10/774,属于
CN117576921A,G06N3/048,属于
CN117576921A,G06V10/776,属于
CN117576921A,G06V20/54,属于
CN117576921A,G06V10/44,属于
CN117576921A,G01J5/48,属于
CN117576921A,G06N3/084,属于
CN117576921A,G08G1/017,属于
CN117576921A,G06V10/56,属于
CN117576921A,G06N3/0464,属于
CN117576921A,G06V10/82,属于
CN117576921A,G06V20/62,属于
CN117576921A,G06V10/764,属于
CN117576921A,G08G1/01,属于
CN117576921A,G08B21/18,属于
CN117576921A,G01J5/03,属于
CN117377167A,F21W131/101,属于
CN117377167A,F21Y115/10,属于
CN117377167A,F21V23/00,属于
CN117377167A,H05B47/155,属于
CN117377167A,H05B47/105,属于
CN117377167A,H05B47/115,属于
CN117377167A,H02J7/00,属于
CN116100528A,H02K7/10,属于
CN116100528A,B61C9/38,属于
CN116100528A,B25J19/02,属于
CN116100528A,B25J19/00,属于
CN116100528A,B25J5/02,属于
CN116100528A,G08G1/16,属于
CN116100528A,G08G1/052,属于
CN117091961A,G01N3/02,属于
CN117091961A,G01N3/12,属于
CN217462634U,F04D27/00,属于
CN217462634U,E21F1/00,属于
CN117231308A,E21F17/18,属于
CN218514561U,H05B47/155,属于
CN218514561U,H05B47/175,属于
CN218514561U,H05B47/19,属于
CN218514561U,H05B47/165,属于
CN116071882A,G08B25/00,属于
CN116071882A,G08B17/00,属于
CN116597650A,G08G1/065,属于
CN116597650A,G08G1/01,属于
CN116597650A,G08G1/04,属于
CN116597650A,G08G1/09,属于
CN116983565A,A62B7/00,属于
CN116983565A,A62B7/12,属于
CN116983565A,A62B7/10,属于
CN116983565A,A62B9/02,属于
CN116983565A,A62B9/00,属于
CN116559514A,G06F16/25,属于
CN116559514A,G01R15/20,属于
CN116559514A,G06Q10/04,属于
CN116559514A,G16Y20/30,属于
CN116559514A,G06F16/2458,属于
CN116559514A,G06Q10/063,属于
CN116559514A,G16Y40/20,属于
CN116559514A,G16Y10/35,属于
CN116559514A,G01R31/00,属于
CN116559514A,G01R19/00,属于
CN116559514A,G06Q50/06,属于
CN116559514A,G16Y40/10,属于
CN218180849U,G01N33/24,属于
CN218180849U,B01J3/00,属于
CN218180849U,G09B25/00,属于
CN218180849U,G01M99/00,属于
CN116596218A,G06Q10/0631,属于
CN117231296A,E21F16/02,属于
CN117231296A,E21F17/18,属于
CN117231296A,E21D11/10,属于
CN117231296A,E21D11/38,属于
CN117231296A,B08B9/055,属于
CN117231296A,E21D11/00,属于
CN116846633A,H04L9/40,属于
CN116846633A,H04L41/0604,属于
CN116846633A,H04L41/16,属于
CN116846633A,H04L41/0631,属于
CN219700935U,A62C3/02,属于
CN219700935U,A62C35/20,属于
CN117367763A,G01M13/00,属于
CN117668731A,G06F18/2433,属于
CN117668731A,G06F18/22,属于
CN117668731A,G06Q50/40,属于
CN116220713A,E21D9/06,属于
CN116220713A,G06N3/0442,属于
CN116220713A,E21D9/093,属于
CN116858098A,G01B11/00,属于
CN116525144A,G16H15/00,属于
CN116525144A,G06F16/33,属于
CN116525144A,G16H20/00,属于
CN116525144A,G16H50/20,属于
CN116525144A,G06F16/332,属于
CN116525144A,G06F40/30,属于
CN116525144A,G16H80/00,属于
CN116525144A,H04L9/40,属于
CN116525144A,G16H10/60,属于
CN116525144A,G06F16/35,属于
CN117530400A,B02C11/00,属于
CN117530400A,B02C9/04,属于
CN117530400A,B02C23/08,属于
CN117530400A,A23L11/45,属于
CN115211163A,H04W24/02,属于
CN115211163A,H04W24/04,属于
CN117427898A,B07C5/34,属于
CN117427898A,B07C5/38,属于
CN117427898A,B07C5/02,属于
CN117722373A,F04D15/00,属于
CN217658560U,A45D24/04,属于
CN217658560U,A45D20/10,属于
CN217658560U,A45D20/12,属于
CN219255586U,B25J5/00,属于
CN219255586U,B25J11/00,属于
CN219255586U,B25J19/04,属于
CN219255586U,B25J19/02,属于
CN218148049U,E01F9/662,属于
CN218148049U,E01H1/08,属于
CN218148049U,E01H1/10,属于
CN218148049U,E21F5/04,属于
CN117422678A,G06V10/774,属于
CN117422678A,G06T7/00,属于
CN117422678A,G06N3/084,属于
CN117422678A,G06N3/0464,属于
CN117422678A,G06V10/82,属于
CN117422678A,G06V20/10,属于
CN116767788A,B65G43/08,属于
CN116767788A,B65G43/00,属于
CN116767788A,B65G15/64,属于
CN116767788A,B65G43/02,属于
CN117325909A,G06F119/14,属于
CN117325909A,B61L27/00,属于
CN117325909A,G05B13/04,属于
CN117325909A,G06F30/20,属于
CN117325909A,G06F30/15,属于
CN117205474A,A62C27/00,属于
CN117205474A,A62C37/36,属于
CN117205474A,A62C31/00,属于
CN117205474A,A62C31/28,属于
CN117205474A,A62C3/02,属于
CN219421122U,H05B47/14,属于
CN219421122U,H05B45/00,属于
CN219421122U,H05B47/155,属于
CN219421122U,H05B47/11,属于
CN219421122U,H05B47/105,属于
CN219421122U,H05B47/19,属于
CN219421122U,H05B47/165,属于
CN217706579U,B65B35/24,属于
CN217706579U,B65B53/06,属于
CN117494267A,G06N3/08,属于
CN117494267A,G06F30/27,属于
CN117494267A,G06N3/048,属于
CN117494267A,G06F30/13,属于
CN117421803A,G06F30/27,属于
CN117421803A,G06F111/06,属于
CN117421803A,G06F111/10,属于
CN117421803A,G06F30/13,属于
CN219953365U,E21D11/10,属于
CN219953365U,E21F16/02,属于
CN219953365U,E21D21/00,属于
CN219953365U,E21D11/08,属于
CN116733514A,G01D21/02,属于
CN116733514A,E02D33/00,属于
CN116733514A,E21F17/18,属于
CN116733514A,E02D17/20,属于
CN116733514A,E02D5/74,属于
CN116733514A,E21D21/00,属于
CN116733514A,G08B21/18,属于
CN116733514A,E21D21/02,属于
CN218862624U,E21D11/10,属于
CN219957371U,G01N21/01,属于
CN219957371U,G01N21/88,属于
CN116468939A,G06V10/774,属于
CN116468939A,G06Q50/08,属于
CN116468939A,G06N3/0464,属于
CN116468939A,G06V10/82,属于
CN116468939A,G06V10/764,属于
WO2018214518A1,E21D11/18,属于
WO2017197971A1,B60R1/00,属于
WO2017197971A1,G02B27/01,属于
CN219218026U,C12M1/10,属于
CN219218026U,C12M1/38,属于
CN219218026U,C12M1/36,属于
CN219218026U,C12M1/02,属于
CN219218026U,C12M1/04,属于
CN219218026U,A23L27/60,属于
CN219218026U,C12M1/00,属于
CN219218026U,A23L31/00,属于
CN116049444A,G06F16/36,属于
CN116049444A,G06F119/14,属于
CN116049444A,G06Q50/08,属于
CN116049444A,G06F16/332,属于
CN116049444A,G06F30/13,属于
CN116049444A,G06F30/20,属于
CN219149109U,A62C37/40,属于
CN219149109U,A62C35/20,属于
CN219149109U,A62C31/12,属于
CN117027830A,E21D9/06,属于
CN117027830A,E21D9/12,属于
CN117027830A,E21F17/18,属于
CN117027830A,E21D11/10,属于
CN117027830A,E21F7/00,属于
CN117027830A,E21F1/00,属于
CN116624225A,H04W4/38,属于
CN116624225A,E21F17/18,属于
CN117037593A,E21B34/02,属于
CN117037593A,E21D9/00,属于
CN117037593A,G09B25/02,属于
CN117037593A,E21B15/00,属于
CN117037593A,E21B33/03,属于
CN117037593A,E21B33/06,属于
CN117037593A,E21B33/068,属于
CN117347158A,G01N3/08,属于
CN117347158A,G01N3/24,属于
CN117347158A,G01N3/02,属于
CN117347158A,G01N3/06,属于
CN117593488A,G06V20/64,属于
CN117593488A,G01N21/88,属于
CN117593488A,G06T7/00,属于
CN117593488A,G06V10/10,属于
CN117593488A,G06V10/14,属于
CN117593488A,G06T19/00,属于
CN117593488A,G01N21/01,属于
CN117689829A,G06T17/05,属于
CN117689829A,G06T17/00,属于
CN117689829A,G06T7/60,属于
CN117494280A,G06F30/27,属于
CN117494280A,G06F30/13,属于
CN117494280A,G06N3/0464,属于
CN116208662A,H04L67/51,属于
CN116208662A,H04L41/06,属于
CN116208662A,H04M1/72406,属于
CN116208662A,H04L67/55,属于
CN116208662A,H04L41/069,属于
CN116208662A,H04L67/025,属于
CN218991619U,B60R11/06,属于
CN218991619U,B60N2/04,属于
CN218991619U,B60N2/24,属于
CN218991619U,E21D11/10,属于
CN115788591A,G01N27/00,属于
CN115788591A,H04L69/14,属于
CN115788591A,E21F17/18,属于
CN115788591A,E21F5/04,属于
CN115788591A,G06N3/08,属于
CN115788591A,G01N15/06,属于
CN115788591A,H04L67/12,属于
CN115788591A,E21F5/00,属于
CN115788591A,G01N21/3504,属于
CN115788591A,G06N3/04,属于
CN115788591A,E21F1/00,属于
CN116317156A,H02J13/00,属于
CN116317156A,H02G9/08,属于
CN116317156A,H02G1/00,属于
CN117552826A,E21F17/18,属于
CN117552826A,E21F1/00,属于
CN117573856A,G06F16/335,属于
CN117573856A,G06N3/0455,属于
CN117573856A,G06N3/0442,属于
CN117573856A,G06F40/284,属于
CN117516471A,G01C7/06,属于
CN117516471A,G01S7/481,属于
CN117516471A,G01C21/18,属于
CN117516471A,G01S17/88,属于
CN219530735U,F21W131/101,属于
CN219530735U,F21V29/83,属于
CN219530735U,F21V21/14,属于
CN219530735U,F21V29/74,属于
CN219530735U,F21V21/30,属于
CN219530735U,F21V21/00,属于
CN219530735U,F21V29/76,属于
CN219530735U,F21V15/04,属于
CN218416720U,H05B45/10,属于
CN218416720U,H05B47/115,属于
CN218416720U,H05B47/11,属于
CN116353285A,B60H1/00,属于
CN117482455A,A62C37/08,属于
CN117482455A,A62C31/02,属于
CN117793308A,G08B7/06,属于
CN117793308A,G08B25/08,属于
CN117793308A,B61L5/18,属于
CN117793308A,B61L27/70,属于
CN117793308A,H04N7/18,属于
CN117793308A,B61L5/20,属于
CN117793308A,B61L29/28,属于
CN117793308A,G06V20/52,属于
CN117733714A,B24B55/12,属于
CN117733714A,B24B41/02,属于
CN117733714A,B24B29/02,属于
CN117733714A,B05C11/10,属于
CN117733714A,B24B27/00,属于
CN117733714A,B24B55/06,属于
CN117733714A,B05C9/10,属于
CN117733714A,B24B27/033,属于
CN117733714A,B05C1/02,属于
CN218850175U,H02B1/46,属于
CN218850175U,H02B1/28,属于
WO2018205264A1,A23L19/20,属于
WO2015131661A1,B61D1/00,属于
CN217613753U,B01D47/06,属于
CN217613753U,B08B15/04,属于
CN217613753U,B01D50/60,属于
CN117333033A,E21D9/06,属于
CN117333033A,G06Q10/0637,属于
CN117333033A,G06Q50/08,属于
CN117333033A,G06N3/084,属于
CN116156518A,H04B17/336,属于
CN116156518A,H04B17/391,属于
CN116156518A,H04W72/542,属于
CN116156518A,H04W72/044,属于
CN116156518A,H04W16/22,属于
CN116823530A,G06F30/13,属于
CN116823530A,G06Q50/08,属于
CN116823530A,G06Q10/063,属于
CN116428011A,E21F17/18,属于
CN116132193A,H04L9/40,属于
CN116132193A,H04L67/104,属于
CN219066381U,H05K7/20,属于
CN219066381U,H05K5/02,属于
CN219066381U,G09F13/22,属于
CN219066381U,G09F13/04,属于
CN116090628A,H04W4/021,属于
CN116090628A,E21F17/18,属于
CN116090628A,H04W64/00,属于
CN116090628A,G06Q50/08,属于
CN116090628A,G06Q10/0631,属于
CN116090628A,G06N3/08,属于
CN116090628A,G06Q10/04,属于
CN116090628A,G06N3/0442,属于
CN116090628A,H04N7/18,属于
CN116090628A,H04W4/029,属于
CN116935661A,G08G1/065,属于
CN116935661A,G08G1/0967,属于
CN116935661A,G08G1/01,属于
CN116935661A,G07B15/06,属于
CN116935661A,G08G1/052,属于
CN116935661A,G08G1/09,属于
CN218902505U,B05D3/04,属于
CN218902505U,B05C9/14,属于
CN218902505U,B05C11/10,属于
CN218902505U,B05C11/11,属于
CN218902505U,B05C13/02,属于
CN218902505U,B05C5/02,属于
CN116562022A,F04D27/00,属于
CN116562022A,G06F17/10,属于
CN116562022A,G06F30/20,属于
CN218861388U,F21S8/08,属于
CN218861388U,E01F13/04,属于
CN218861388U,F21V21/10,属于
CN218861388U,G09F9/00,属于
CN218861388U,E01F9/673,属于
CN218861388U,E01F9/615,属于
CN218861388U,F21V33/00,属于
CN218861388U,E01F9/608,属于
CN218861388U,E01F9/696,属于
CN218861388U,F21W131/103,属于
CN219437199U,H05B47/11,属于
CN219437199U,H05B47/105,属于
CN219437199U,H05B47/175,属于
CN219437199U,H05B47/115,属于
CN219437199U,H05B47/19,属于
CN217300598U,E21D11/10,属于
CN117128025A,E21F17/18,属于
CN117128025A,E21F5/04,属于
CN116597193A,G06N3/047,属于
CN116597193A,G06N3/048,属于
CN116597193A,G06N3/084,属于
CN116597193A,G06V10/56,属于
CN116597193A,G06V10/54,属于
CN116597193A,G06N3/0464,属于
CN116597193A,G01N3/52,属于
CN116597193A,G06V10/82,属于
CN116597193A,G06N3/096,属于
CN116597193A,G06V10/764,属于
CN117662191A,E21D11/12,属于
CN117662191A,E21F17/18,属于
CN117662191A,E21D11/00,属于
CN116518945A,G01C5/00,属于
CN116518945A,G01C7/06,属于
CN116518945A,G06F18/15,属于
CN116518945A,G01C15/00,属于
CN116227007A,G06F30/18,属于
CN116227007A,G06F119/14,属于
CN116227007A,G06F119/08,属于
CN116227007A,G06F113/14,属于
CN116227007A,G06F30/13,属于
CN116227007A,G06F30/28,属于
CN116227007A,G06F113/08,属于
CN116227007A,E21F17/00,属于
CN116227007A,E21F1/00,属于
CN117345249A,E21D9/00,属于
CN116298186A,G01N33/24,属于
CN117514250A,E21D11/10,属于
CN218293654U,E21F16/02,属于
CN219225623U,G08B5/36,属于
CN219225623U,H02G15/04,属于
CN219225623U,G08B21/12,属于
CN116562433A,G06F119/14,属于
CN116562433A,G06Q50/08,属于
CN116562433A,G06N3/08,属于
CN116562433A,G06Q10/04,属于
CN116562433A,G06F30/27,属于
CN116562433A,G06N3/0442,属于
CN116562433A,G06F119/04,属于
CN116741366A,H04L67/12,属于
CN116741366A,G16H40/67,属于
CN217153986U,F21W131/101,属于
CN217153986U,F21V21/38,属于
CN217153986U,F21V21/14,属于
CN217153986U,F21S8/06,属于
CN217153986U,B08B5/02,属于
CN116681653A,G06V10/764,属于
CN116681653A,G06T7/73,属于
CN116681653A,G06T7/00,属于
CN116681653A,G06T5/00,属于
CN219238332U,B65G43/08,属于
CN219238332U,B65G35/00,属于
CN116366334A,H04L9/40,属于
CN116366334A,H04B10/2575,属于
CN116366334A,H04B10/25,属于
CN116366334A,H04L49/15,属于
CN116771657A,E21F16/02,属于
CN116771657A,E21F17/18,属于
CN116771657A,F04B49/06,属于
WO2023029622A1,A47J27/00,属于
